note,pitch,chord,bar,mapped voice,cost,category
1029,45,550,92 1/1,4,0,repetition
1031,72,550,92 1/1,0,0,repetition
1032,71,551,92 11/8,0,n/a,ornamentation
1033,72,552,92 3/2,0,n/a,ornamentation
1034,71,553,92 13/8,0,n/a,ornamentation
1035,69,554,92 7/4,0,n/a,ornamentation
1036,67,555,92 15/8,0,n/a,ornamentation
1038,54,556,93,3,3,ficta
1040,55,557,93 1/4,2,n/a,ornamentation
1041,57,558,93 1/2,2,n/a,ornamentation
1042,54,559,93 3/4,2,n/a,ornamentation
1043,47,560,93 1/1,4,3,ficta
1045,71,560,93 1/1,0,2,ficta
1046,55,561,93 3/2,2,0,repetition
1058,59,566,95,1,1,ficta
1059,71,566,95,0,1,ficta
1063,71,568,95 1/1,0,4,ficta
1064,57,569,95 5/4,2,n/a,ornamentation
1065,58,570,95 11/8,2,n/a,ornamentation
1066,57,571,95 3/2,2,n/a,ornamentation
1067,55,572,95 13/8,2,n/a,ornamentation
1068,53,573,95 7/4,2,n/a,ornamentation
1069,52,574,95 15/8,2,n/a,ornamentation
1074,67,576,96 1/4,0,n/a,ornamentation
1075,65,577,96 1/2,0,n/a,ornamentation
1076,67,578,96 3/4,0,n/a,ornamentation
1077,50,579,96 1/1,4,0,repetition
1079,69,579,96 1/1,0,0,repetition
1080,67,580,96 5/4,0,n/a,ornamentation
1081,69,581,96 3/2,0,0,repetition
1082,71,582,96 7/4,0,n/a,ornamentation
1090,72,585,97 5/4,0,n/a,ornamentation
1091,71,586,97 3/2,0,n/a,ornamentation
1092,69,587,97 7/4,0,n/a,ornamentation
1096,50,589,98 1/4,2,n/a,ornamentation
1097,52,590,98 1/2,2,n/a,ornamentation
1098,54,591,98 3/4,2,n/a,ornamentation
1101,67,592,98 1/1,0,0,repetition
1102,52,593,98 5/4,3,n/a,ornamentation
1103,54,594,98 3/2,3,n/a,ornamentation
1104,55,595,98 7/4,3,n/a,ornamentation
1107,55,597,99 1/4,3,n/a,ornamentation
1108,57,598,99 1/2,3,n/a,ornamentation
1109,54,599,99 3/4,3,n/a,ornamentation
1113,47,601,100,4,4,ficta
1114,62,601,100,1,0,repetition
1116,55,602,100 1/4,3,n/a,ornamentation
1117,54,603,100 1/2,3,n/a,ornamentation
1118,52,604,100 3/4,3,n/a,ornamentation
1119,47,605,100 1/1,4,1,other
1121,62,605,100 1/1,1,0,repetition
1123,72,606,100 5/4,0,n/a,ornamentation
1125,71,607,100 3/2,0,3,other
1126,69,608,100 7/4,0,n/a,ornamentation
1128,50,609,101,2,0,repetition
1131,55,610,101 1/2,3,0,repetition
1132,43,611,101 1/1,4,0,repetition
1133,50,611,101 1/1,2,0,repetition
1134,55,611,101 1/1,3,0,repetition
1135,71,611,101 1/1,0,0,repetition
1137,43,613,102,4,0,repetition
1138,50,613,102,2,0,repetition
1139,55,613,102,3,0,repetition
