note,pitch,duration,onset,chord,bar,mapped voice,cost,category
280,67,1/32,143/8,197,18 7/8,0,n/a,ornamentation
281,66,1/32,573/32,198,18 29/32,0,n/a,ornamentation
282,67,1/32,287/16,199,18 15/16,0,n/a,ornamentation
283,69,1/32,575/32,200,18 31/32,0,n/a,ornamentation
284,52,1/8,18/1,201,19,3,n/a,match
285,59,1/8,18/1,201,19,2,n/a,match
286,71,1/8,18/1,201,19,0,n/a,match
287,69,1/16,145/8,202,19 1/8,0,n/a,ornamentation
288,71,1/16,291/16,203,19 3/16,0,n/a,ornamentation
289,72,1/16,73/4,204,19 1/4,0,n/a,ornamentation
290,71,1/16,293/16,205,19 5/16,0,n/a,ornamentation
291,69,1/16,147/8,206,19 3/8,0,n/a,ornamentation
292,71,1/16,295/16,207,19 7/16,0,n/a,ornamentation
293,52,1/4,37/2,208,19 1/2,3,0,repetition
294,59,1/4,37/2,208,19 1/2,2,0,repetition
295,76,1/4,37/2,208,19 1/2,0,n/a,match
296,64,1/4,75/4,209,19 3/4,1,n/a,match
297,65,1/2,19/1,210,20,1,n/a,match
298,74,1/2,19/1,210,20,0,n/a,match
299,65,1/4,39/2,211,20 1/2,1,0,repetition
300,74,1/4,39/2,211,20 1/2,0,0,repetition
301,64,1/4,79/4,212,20 3/4,1,n/a,match
302,72,1/4,79/4,212,20 3/4,0,n/a,match
303,62,1/16,20/1,213,21,1,n/a,match
304,72,1/16,20/1,213,21,0,0,repetition
305,71,1/16,321/16,214,21 1/16,0,n/a,ornamentation
306,69,1/16,161/8,215,21 1/8,0,n/a,ornamentation
307,71,1/16,323/16,216,21 3/16,0,n/a,ornamentation
308,60,1/16,81/4,217,21 1/4,1,n/a,match
309,71,1/16,81/4,217,21 1/4,0,0,repetition
310,69,1/16,325/16,218,21 5/16,1,n/a,ornamentation
311,68,1/16,163/8,219,21 3/8,1,n/a,ornamentation
312,69,1/16,327/16,220,21 7/16,1,n/a,ornamentation
313,52,1/16,41/2,221,21 1/2,3,n/a,match
314,59,1/16,41/2,221,21 1/2,1,n/a,match
315,69,1/16,329/16,222,21 9/16,0,n/a,ornamentation
316,68,1/16,165/8,223,21 5/8,0,n/a,ornamentation
317,66,1/16,331/16,224,21 11/16,0,n/a,ornamentation
318,69,1/16,83/4,225,21 3/4,0,n/a,ornamentation
319,68,1/16,333/16,226,21 13/16,0,n/a,ornamentation
320,66,1/16,167/8,227,21 7/8,0,n/a,ornamentation
321,68,1/16,335/16,228,21 15/16,0,n/a,ornamentation
322,53,1/2,21/1,229,22,3,n/a,match
323,62,1/2,21/1,229,22,2,n/a,match
324,69,1/2,21/1,229,22,0,n/a,match
325,53,1/4,43/2,230,22 1/2,3,0,repetition
326,62,1/4,43/2,230,22 1/2,2,0,repetition
327,69,1/4,43/2,230,22 1/2,0,0,repetition
328,52,1/4,87/4,231,22 3/4,3,n/a,match
329,60,1/4,87/4,231,22 3/4,2,n/a,match
330,50,1/8,22/1,232,23,3,n/a,match
331,59,1/8,22/1,232,23,2,n/a,match
332,52,1/8,177/8,233,23 1/8,3,2,adaptation
333,60,1/8,177/8,233,23 1/8,2,1,adaptation
334,50,1/8,89/4,234,23 1/4,3,0,repetition
335,59,1/8,89/4,234,23 1/4,2,0,repetition
336,48,1/8,179/8,235,23 3/8,3,0,repetition
337,57,1/8,179/8,235,23 3/8,2,0,repetition
338,47,1/8,45/2,236,23 1/2,3,n/a,match
339,56,1/8,181/8,237,23 5/8,2,n/a,ornamentation
340,57,1/16,91/4,238,23 3/4,2,n/a,ornamentation
341,56,1/16,365/16,239,23 13/16,2,n/a,ornamentation
342,55,1/16,183/8,240,23 7/8,2,n/a,ornamentation
343,56,1/16,367/16,241,23 15/16,2,n/a,ornamentation
344,45,1/2,23/1,242,24,3,n/a,match
345,57,1/2,23/1,242,24,2,n/a,match
346,45,3/16,47/2,243,24 1/2,3,0,repetition
347,57,3/16,47/2,243,24 1/2,2,0,repetition
348,64,3/16,47/2,243,24 1/2,0,n/a,match
