note,pitch,duration,onset,chord,bar,mapped voice,cost,category
314,62,1/4,185/4,186,47 1/4,2,n/a,match
315,50,1/4,93/2,187,47 1/2,3,n/a,match
316,62,1/4,93/2,187,47 1/2,2,n/a,match
317,69,1/4,93/2,187,47 1/2,0,n/a,match
318,62,1/4,187/4,188,47 3/4,2,n/a,match
319,62,1/8,47/1,189,48,2,0,repetition
320,74,1/8,47/1,189,48,0,n/a,match
321,60,1/8,377/8,190,48 1/8,2,n/a,match
322,59,1/8,189/4,191,48 1/4,2,n/a,ficta
323,57,1/8,379/8,192,48 3/8,2,n/a,match
324,59,1/4,95/2,193,48 1/2,2,n/a,ficta
325,62,1/4,95/2,193,48 1/2,1,n/a,match
326,74,1/4,95/2,193,48 1/2,0,0,repetition
327,74,1/4,191/4,194,48 3/4,0,n/a,match
328,57,1/2,48/1,195,49,2,n/a,match
329,64,1/2,48/1,195,49,1,n/a,match
330,72,1/2,48/1,195,49,0,n/a,match
331,62,1/2,97/2,196,49 1/2,1,n/a,match
332,77,1/2,97/2,196,49 1/2,0,n/a,match
333,67,1/2,49/1,197,50,1,n/a,match
334,76,1/2,49/1,197,50,0,n/a,match
335,67,1/4,99/2,198,50 1/2,1,0,repetition
336,74,1/4,99/2,198,50 1/2,0,n/a,match
337,67,1/4,199/4,199,50 3/4,1,n/a,match
338,65,1/4,50/1,200,51,1,n/a,match
339,74,1/4,50/1,200,51,0,n/a,match
340,74,1/4,201/4,201,51 1/4,0,n/a,match
341,70,1/2,101/2,202,51 1/2,1,n/a,match
342,74,1/2,101/2,202,51 1/2,0,n/a,match
343,69,1/4,51/1,203,52,1,n/a,match
344,72,1/4,51/1,203,52,0,n/a,match
345,77,1/4,205/4,204,52 1/4,0,n/a,match
346,67,1/4,103/2,205,52 1/2,1,n/a,match
347,76,1/4,103/2,205,52 1/2,0,n/a,match
348,74,1/4,207/4,206,52 3/4,0,n/a,match
349,67,1/8,52/1,207,53,1,n/a,match
350,74,1/8,52/1,207,53,0,0,repetition
351,72,1/8,417/8,208,53 1/8,0,n/a,match
352,67,1/8,209/4,209,53 1/4,1,n/a,match
353,71,1/8,209/4,209,53 1/4,0,n/a,ficta
