note,pitch,duration,chord,bar,mapped voice,cost,category
345,62,1/4,184,31 3/4,2,n/a,ornamentation
346,45,1/4,185,31 1/1,5,n/a,match
347,48,1/4,185,31 1/1,4,4,adaptation
348,55,1/4,185,31 1/1,3,2,adaptation
349,60,1/4,185,31 1/1,2,n/a,match
350,62,1/4,186,31 5/4,1,n/a,ornamentation
351,48,1/2,187,31 3/2,5,n/a,match
352,55,1/2,187,31 3/2,4,2,adaptation
353,63,1/2,187,31 3/2,1,1,adaptation
354,55,1/4,188,32,3,n/a,match
355,63,1/4,189,32 1/4,2,0,repetition
356,46,1/4,190,32 1/2,5,n/a,match
357,55,1/4,190,32 1/2,3,0,repetition
358,62,1/4,190,32 1/2,2,n/a,match
359,60,1/4,191,32 3/4,2,n/a,ornamentation
360,43,1/4,192,32 1/1,5,n/a,match
361,55,1/4,192,32 1/1,3,0,repetition
362,58,1/4,192,32 1/1,2,n/a,match
363,60,1/4,193,32 5/4,2,n/a,ornamentation
364,46,1/2,194,32 3/2,5,n/a,match
365,55,1/2,194,32 3/2,3,0,repetition
366,62,1/2,194,32 3/2,2,n/a,match
367,55,1/4,195,33,3,0,repetition
368,62,1/4,196,33 1/4,2,n/a,ornamentation
369,48,1/4,197,33 1/2,5,n/a,match
370,55,1/4,197,33 1/2,3,2,adaptation
371,63,1/4,197,33 1/2,2,1,adaptation
372,62,1/4,198,33 3/4,2,n/a,ornamentation
373,45,1/4,199,33 1/1,5,n/a,match
374,50,1/4,199,33 1/1,4,1,adaptation
375,54,1/4,199,33 1/1,3,1,adaptation
376,60,1/4,199,33 1/1,2,0,repetition
377,55,1/2,200,33 5/4,3,2,adaptation
378,54,1/4,201,33 7/4,3,1,adaptation
379,43,1/1,202,34,5,n/a,match
380,50,1/1,202,34,4,n/a,match
381,55,1/1,202,34,3,n/a,match
382,58,1/1,202,34,2,n/a,match
383,62,1/1,202,34,1,n/a,match
384,70,1/1,202,34,0,n/a,match
