note,pitch,duration,onset,chord,bar,mapped voice,cost,category
449,55,1/4,50/1,228,51,1,n/a,match
450,60,1/4,50/1,228,51,2,n/a,match
451,76,1/4,50/1,228,51,0,n/a,match
452,60,1/8,201/4,229,51 1/4,1,n/a,match
453,76,1/8,201/4,229,51 1/4,0,n/a,match
454,62,1/8,403/8,230,51 3/8,1,n/a,ornamentation
455,60,1/4,101/2,231,51 1/2,1,0,repetition
456,64,1/4,101/2,231,51 1/2,2,4,adaptation
457,72,1/4,203/4,232,51 3/4,0,4,adaptation
458,60,1/4,51/1,233,52,1,n/a,match
459,76,1/4,51/1,233,52,0,n/a,match
460,59,1/8,205/4,234,52 1/4,3,n/a,match
461,62,1/8,205/4,234,52 1/4,1,n/a,match
462,74,1/8,205/4,234,52 1/4,0,n/a,match
463,57,1/8,411/8,235,52 3/8,3,n/a,match
464,64,1/8,411/8,235,52 3/8,1,2,adaptation
465,58,1/8,103/2,236,52 1/2,3,n/a,ficta
466,65,1/8,103/2,236,52 1/2,2,n/a,match
467,74,1/8,103/2,236,52 1/2,0,0,repetition
468,72,1/8,413/8,237,52 5/8,0,n/a,match
469,71,1/8,207/4,238,52 3/4,0,n/a,match
470,69,1/8,415/8,239,52 7/8,0,n/a,match
471,60,1/4,52/1,240,53,3,n/a,match
472,64,1/4,52/1,240,53,1 and 2,n/a,match
473,67,1/4,52/1,240,53,0,n/a,match
474,60,1/4,209/4,241,53 1/4,1,n/a,match
475,64,1/4,209/4,241,53 1/4,2,n/a,match
476,48,1/4,105/2,242,53 1/2,3,n/a,match
477,67,1/4,105/2,242,53 1/2,1,n/a,match
478,72,1/8,211/4,243,53 3/4,0,n/a,match
479,62,1/16,423/8,244,53 7/8,2,0,repetition
480,60,1/16,847/16,245,53 15/16,2,n/a,ornamentation
481,64,1/4,53/1,246,54,2,n/a,match
482,67,1/4,53/1,246,54,1,0,repetition
483,55,1/8,213/4,247,54 1/4,3,0,repetition
484,62,1/8,213/4,247,54 1/4,2,n/a,match
485,71,1/8,213/4,247,54 1/4,0,n/a,match
486,69,1/8,427/8,248,54 3/8,0,n/a,match
487,55,1/8,107/2,249,54 1/2,1,n/a,match
488,71,1/8,107/2,249,54 1/2,0,n/a,match
489,60,1/8,429/8,250,54 5/8,2,n/a,match
490,55,1/8,215/4,251,54 3/4,3,n/a,match
491,59,1/8,215/4,251,54 3/4,2,n/a,match
492,74,1/8,431/8,252,54 7/8,0,n/a,match
493,52,1/4,54/1,253,55,3,n/a,match
494,55,1/4,54/1,253,55,2,n/a,match
495,67,1/4,54/1,253,55,1,n/a,match
496,76,1/4,54/1,253,55,0,n/a,match
497,48,1/8,217/4,254,55 1/4,3,n/a,match
498,67,1/8,217/4,254,55 1/4,1,0,repetition
499,79,1/8,217/4,254,55 1/4,0,n/a,match
500,65,1/8,435/8,255,55 3/8,1,n/a,match
501,60,1/8,109/2,256,55 1/2,3,n/a,match
502,64,1/8,109/2,256,55 1/2,1,n/a,match
503,79,1/8,109/2,256,55 1/2,0,0,repetition
504,77,1/8,437/8,257,55 5/8,0,n/a,match
505,60,1/8,219/4,258,55 3/4,1 and 2,n/a,match
506,76,1/8,219/4,258,55 3/4,0,n/a,match
507,74,1/8,439/8,259,55 7/8,0,n/a,match
508,57,1/4,55/1,260,56,3,n/a,match
509,65,1/4,55/1,260,56,1,n/a,match
510,72,1/4,55/1,260,56,0,n/a,match
511,60,1/8,221/4,261,56 1/4,2,0,repetition
512,64,1/8,221/4,261,56 1/4,1,n/a,match
513,57,1/8,443/8,262,56 3/8,2,n/a,match
