note,pitch,duration,chord,bar,mapped voice,cost,category
422,64,1/8,259,35 1/2,2,n/a,ornamentation
423,62,1/8,260,35 5/8,2,n/a,ornamentation
424,60,1/8,261,35 3/4,2,n/a,ornamentation
425,59,1/8,262,35 7/8,2,n/a,ornamentation
426,50,1/4,263,35 1/1,3,n/a,match
427,57,1/4,263,35 1/1,2,n/a,match
428,65,1/4,263,35 1/1,0,n/a,match
429,62,1/8,264,35 5/4,0,n/a,ornamentation
430,64,1/8,265,35 11/8,0,n/a,ornamentation
431,65,1/8,266,35 3/2,0,n/a,ornamentation
432,64,1/8,267,35 13/8,0,n/a,ornamentation
433,65,1/8,268,35 7/4,0,0,repetition
434,67,1/8,269,35 15/8,0,n/a,ornamentation
435,45,1/2,270,36,3,n/a,match
436,60,1/2,270,36,1 and 2,n/a,match
437,64,1/2,270,36,0,n/a,match
438,53,1/2,271,36 1/2,3,n/a,match
439,57,1/2,271,36 1/2,2,n/a,match
440,65,1/2,271,36 1/2,1,n/a,match
441,69,1/2,271,36 1/2,0,n/a,match
442,53,1/2,272,36 1/1,3,n/a,match
443,60,1/2,272,36 1/1,2,n/a,match
444,65,1/2,272,36 1/1,1,n/a,match
445,69,1/2,272,36 1/1,0,n/a,match
446,53,1/2,273,36 3/2,3,n/a,match
447,60,1/2,273,36 3/2,2,n/a,match
448,65,1/2,273,36 3/2,1,n/a,match
449,69,1/2,273,36 3/2,0,n/a,match
450,48,1/4,274,37,3,n/a,match
451,60,1/4,274,37,2,n/a,match
452,64,1/4,274,37,1,n/a,match
453,67,1/4,274,37,0,n/a,match
454,62,1/4,275,37 1/4,2,n/a,ornamentation
455,64,1/8,276,37 1/2,2,n/a,ornamentation
456,62,1/8,277,37 5/8,2,n/a,ornamentation
457,60,1/8,278,37 3/4,2,n/a,ornamentation
458,59,1/8,279,37 7/8,2,n/a,ornamentation
459,50,1/4,280,37 1/1,3,n/a,match
460,57,1/4,280,37 1/1,2,n/a,match
461,65,1/4,280,37 1/1,0,n/a,match
462,62,1/8,281,37 5/4,0,n/a,ornamentation
463,64,1/8,282,37 11/8,0,n/a,ornamentation
464,65,1/8,283,37 3/2,0,n/a,ornamentation
465,64,1/8,284,37 13/8,0,n/a,ornamentation
466,65,1/8,285,37 7/4,0,0,repetition
467,67,1/8,286,37 15/8,0,n/a,ornamentation
468,45,1/2,287,38,3,n/a,match
469,60,1/2,287,38,1 and 2,n/a,match
470,64,1/2,287,38,0,n/a,match
471,45,1/4,288,38 1/2,3,n/a,match
472,57,1/4,288,38 1/2,2,n/a,match
473,60,1/4,288,38 1/2,1,n/a,match
474,64,1/4,288,38 1/2,0,n/a,match
475,66,1/4,289,38 3/4,0,n/a,ornamentation
476,52,1/2,290,38 1/1,3,n/a,match
477,55,1/2,290,38 1/1,2,n/a,match
478,59,1/2,290,38 1/1,1,n/a,match
479,67,1/2,290,38 1/1,0,n/a,match
480,45,1/2,291,38 3/2,3,n/a,match
481,57,1/2,291,38 3/2,2,n/a,match
482,60,1/2,291,38 3/2,1,n/a,match
483,64,1/2,291,38 3/2,0,n/a,match
484,52,1/1,292,39,3,n/a,match
485,55,1/1,292,39,2,n/a,match
486,59,1/1,292,39,1,n/a,match
487,67,1/1,292,39,0,n/a,match
488,45,3/4,293,39 1/1,3,n/a,match
489,57,3/4,293,39 1/1,2,n/a,match
490,60,3/4,293,39 1/1,1,n/a,match
491,64,3/4,293,39 1/1,0,n/a,match
492,66,1/4,294,39 7/4,0,n/a,ficta
493,52,1/1,295,40,3,n/a,match
494,55,1/1,295,40,2,n/a,match
495,59,1/1,295,40,1,n/a,match
496,67,1/1,295,40,0,n/a,match
