note,pitch,duration,chord,bar,mapped voice,cost,category
180,65,1/16,126,14 7/8,0,n/a,ornamentation
181,67,1/16,127,14 15/16,0,n/a,ornamentation
182,50,1/8,128,15,5,0,repetition
183,53,1/8,128,15,2,n/a,match
184,62,1/8,128,15,1,n/a,match
185,69,1/8,128,15,0,0,repetition
186,67,1/16,129,15 1/8,0,n/a,ornamentation
187,69,1/16,130,15 3/16,0,n/a,ornamentation
188,50,1/8,131,15 1/4,2,n/a,match
189,70,1/8,131,15 1/4,0,n/a,match
190,69,1/16,132,15 3/8,0,n/a,ornamentation
191,70,1/16,133,15 7/16,0,n/a,ornamentation
192,45,3/16,134,15 1/2,5,n/a,match
193,57,3/16,134,15 1/2,2,n/a,match
194,60,3/16,134,15 1/2,1,n/a,match
195,64,3/16,134,15 1/2,3,n/a,match
196,72,3/16,134,15 1/2,0,n/a,match
197,43,1/16,135,15 11/16,5,n/a,ornamentation
198,45,1/16,136,15 3/4,5,n/a,ornamentation
199,47,1/16,137,15 13/16,5,n/a,ornamentation
200,48,1/16,138,15 7/8,5,n/a,ornamentation
201,50,1/16,139,15 15/16,5,n/a,ornamentation
202,48,1/4,140,16,5,n/a,match
203,55,1/4,140,16,2,n/a,match
204,64,1/4,140,16,3,n/a,match
205,43,1/4,141,16 1/4,5,n/a,match
206,58,1/4,141,16 1/4,1,n/a,match
207,62,1/4,141,16 1/4,3,n/a,match
208,48,1/8,142,16 1/2,5,n/a,match
209,60,1/8,142,16 1/2,1,n/a,match
210,64,1/8,142,16 1/2,3,n/a,match
211,67,1/8,143,16 5/8,3,n/a,ornamentation
212,48,1/8,144,16 3/4,1,n/a,match
213,55,1/8,144,16 3/4,2,n/a,match
214,65,1/8,144,16 3/4,3,1,adaptation
215,64,1/8,145,16 7/8,3,n/a,ornamentation
216,46,1/8,146,17,5,n/a,match
217,50,1/8,146,17,1,n/a,match
218,55,1/8,146,17,2,n/a,match
219,62,1/8,146,17,3,n/a,match
220,53,1/16,147,17 1/8,2,n/a,ornamentation
221,55,1/16,148,17 3/16,2,n/a,ornamentation
222,57,1/16,149,17 1/4,2,2,adaptation
223,55,1/16,150,17 5/16,2,n/a,ornamentation
224,57,1/32,151,17 3/8,2,n/a,ornamentation
225,55,1/32,152,17 13/32,2,n/a,ornamentation
226,53,1/32,153,17 7/16,2,n/a,ornamentation
227,55,1/32,154,17 15/32,2,n/a,ornamentation
228,45,1/8,155,17 1/2,5,n/a,match
229,52,1/8,155,17 1/2,1,n/a,match
230,57,1/8,155,17 1/2,2,n/a,match
231,60,1/8,155,17 1/2,3,n/a,match
232,58,1/16,156,17 5/8,2,n/a,ornamentation
233,60,1/16,157,17 11/16,2,n/a,ornamentation
234,62,1/16,158,17 3/4,2,n/a,ornamentation
235,60,1/16,159,17 13/16,2,n/a,ornamentation
236,58,1/16,160,17 7/8,2,n/a,ornamentation
237,57,1/16,161,17 15/16,2,n/a,ornamentation
238,55,1/4,162,18,2,n/a,match
239,62,1/4,163,18 1/4,2,n/a,match
240,64,1/8,164,18 1/2,2,n/a,match
241,67,1/8,164,18 1/2,0,n/a,match
242,66,1/8,165,18 5/8,2,n/a,ornamentation
243,67,1/4,166,18 3/4,2,n/a,match
244,67,1/8,167,19,0,n/a,match
245,67,1/8,167,19,2,0,repetition
246,66,1/16,168,19 1/8,2,n/a,ornamentation
247,67,1/16,169,19 3/16,2,n/a,ornamentation
248,69,1/16,170,19 1/4,2,2,adaptation
249,67,1/16,171,19 5/16,0,n/a,ornamentation
250,69,1/32,172,19 3/8,0,2,adaptation
251,67,1/32,173,19 13/32,2,n/a,ornamentation
252,66,1/32,174,19 7/16,2,n/a,ornamentation
253,64,1/32,175,19 15/32,2,n/a,ornamentation
254,66,1/8,176,19 1/2,2,n/a,ficta
255,69,1/8,176,19 1/2,0,n/a,match
256,67,1/8,177,19 5/8,2,n/a,ornamentation
257,67,1/8,178,19 3/4,2,2,adaptation
258,69,1/8,178,19 3/4,0,0,repetition
259,66,1/8,179,19 7/8,2,n/a,ornamentation
260,67,1/4,180,20,2,n/a,match
261,67,1/4,180,20,0,n/a,match
262,62,1/4,181,20 1/4,2,n/a,match
263,65,1/4,181,20 1/4,0,n/a,match
264,64,1/8,182,20 1/2,2,n/a,match
265,67,1/8,182,20 1/2,0,n/a,match
266,69,1/8,183,20 5/8,0,n/a,ornamentation
267,55,1/4,184,20 3/4,1,n/a,match
268,67,1/4,184,20 3/4,2,n/a,match
269,70,1/4,184,20 3/4,0,n/a,match
270,55,1/8,185,21,1,n/a,match
271,70,1/8,186,21 1/8,0,n/a,ornamentation
272,55,1/8,187,21 1/4,1,n/a,match
273,66,1/8,187,21 1/4,2,n/a,ficta
274,69,1/8,187,21 1/4,0,n/a,match
275,64,1/8,188,21 3/8,2,n/a,match
276,67,1/8,188,21 3/8,0,n/a,match
277,62,3/16,189,21 1/2,1,n/a,match
278,66,3/16,189,21 1/2,2,n/a,ficta
279,69,3/16,189,21 1/2,0,n/a,match
280,67,1/16,190,21 11/16,2,n/a,ornamentation
281,66,1/16,191,21 3/4,2,n/a,ornamentation
282,67,1/16,192,21 13/16,2,n/a,ornamentation
283,69,1/16,193,21 7/8,2,n/a,ornamentation
284,66,1/16,194,21 15/16,2,n/a,ornamentation
285,55,1/4,195,22,1 and 5,n/a,match
286,67,1/4,195,22,0 and 2,n/a,match
287,62,1/4,196,22 1/4,1,n/a,match
288,55,1/8,197,22 1/2,4,n/a,match
289,64,1/8,197,22 1/2,1,n/a,match
290,67,1/8,197,22 1/2,2,0,repetition
291,66,1/8,198,22 5/8,1,n/a,ornamentation
292,55,1/4,199,22 3/4,5,n/a,match
293,67,1/4,199,22 3/4,1,n/a,match
294,43,1/16,200,23,5,n/a,match
295,55,1/16,200,23,4,n/a,match
296,67,1/16,200,23,2,0,repetition
297,70,1/16,201,23 1/16,2,n/a,ornamentation
298,69,1/16,202,23 1/8,2,n/a,ornamentation
299,67,1/16,203,23 3/16,2,n/a,ornamentation
300,55,1/16,204,23 1/4,4,n/a,match
301,69,1/16,204,23 1/4,2,2,adaptation
302,67,1/16,205,23 5/16,1,n/a,ornamentation
303,65,1/16,206,23 3/8,1,0,repetition
304,64,1/16,207,23 7/16,1,n/a,ornamentation
305,50,3/16,208,23 1/2,5,n/a,match
306,57,3/16,208,23 1/2,4,n/a,match
307,65,3/16,208,23 1/2,1,n/a,match
308,64,1/16,209,23 11/16,4,n/a,ornamentation
309,62,1/16,210,23 3/4,4,n/a,ornamentation
310,60,1/16,211,23 13/16,4,n/a,ornamentation
311,58,1/16,212,23 7/8,4,n/a,ornamentation
312,57,1/16,213,23 15/16,4,n/a,ornamentation
313,43,1/4,214,24,5,n/a,match
314,55,1/4,214,24,4,n/a,match
315,50,1/4,215,24 1/4,5,n/a,match
316,53,1/4,215,24 1/4,4,n/a,match
317,52,1/8,216,24 1/2,5,n/a,match
318,55,1/8,216,24 1/2,4,n/a,match
319,67,1/8,216,24 1/2,0,n/a,match
320,53,1/8,217,24 5/8,5,n/a,ornamentation
321,55,1/16,218,24 3/4,2 and 5,n/a,match
322,58,1/16,218,24 3/4,4,n/a,match
323,57,1/16,219,24 13/16,2,n/a,ornamentation
324,58,1/32,220,24 7/8,2,n/a,ornamentation
325,57,1/32,221,24 29/32,2,n/a,ornamentation
326,58,1/32,222,24 15/16,2,n/a,ornamentation
327,60,1/32,223,24 31/32,2,n/a,ornamentation
328,58,1/8,224,25,2,n/a,match
329,67,1/8,224,25,0,n/a,match
330,55,1/8,225,25 1/8,5,n/a,ornamentation
331,53,1/8,226,25 1/4,5,n/a,match
332,57,1/8,226,25 1/4,4,n/a,match
333,60,1/8,226,25 1/4,2,n/a,match
334,67,1/8,226,25 1/4,0,n/a,match
335,52,1/8,227,25 3/8,5,n/a,match
336,55,1/8,227,25 3/8,4,n/a,match
337,50,1/8,228,25 1/2,5,n/a,match
338,57,1/8,228,25 1/2,4,n/a,match
339,62,1/8,228,25 1/2,2 and 3,n/a,match
340,65,1/8,228,25 1/2,0,n/a,match
341,62,1/16,229,25 5/8,0,n/a,ornamentation
342,64,1/16,230,25 11/16,0,n/a,ornamentation
343,65,1/16,231,25 3/4,0,n/a,ornamentation
344,62,1/16,232,25 13/16,0,n/a,ornamentation
345,64,1/16,233,25 7/8,0,n/a,ornamentation
346,65,1/16,234,25 15/16,0,n/a,ornamentation
347,43,1/4,235,26,5,n/a,match
348,55,1/4,235,26,4,n/a,match
349,58,1/4,235,26,2,n/a,match
350,62,1/4,235,26,3,n/a,match
351,67,1/4,235,26,0,n/a,match
352,55,1/4,236,26 1/4,5,n/a,match
353,58,1/4,236,26 1/4,1,n/a,match
354,62,1/4,236,26 1/4,3,n/a,match
355,48,1/4,237,26 1/2,5,n/a,match
356,55,1/4,237,26 1/2,4,0,repetition
357,60,1/4,237,26 1/2,1,n/a,match
358,64,1/4,237,26 1/2,3,n/a,match
359,67,1/4,237,26 1/2,0,n/a,match
360,55,1/4,238,26 3/4,5,n/a,match
361,58,1/4,238,26 3/4,1,n/a,match
362,67,1/4,238,26 3/4,0,n/a,match
363,55,1/8,239,27,1,n/a,match
364,62,1/8,239,27,3,n/a,match
365,67,1/8,239,27,0,n/a,match
366,53,1/8,240,27 1/8,5,n/a,match
367,52,1/4,241,27 1/4,5,n/a,match
368,60,1/4,241,27 1/4,3,n/a,match
369,50,1/4,242,27 1/2,5,n/a,match
370,57,1/4,242,27 1/2,1,n/a,match
371,62,1/4,242,27 1/2,3,n/a,match
372,65,1/4,242,27 1/2,0,n/a,match
373,53,1/4,243,27 3/4,2,n/a,match
374,65,1/4,243,27 3/4,3,n/a,match
375,57,1/8,244,28,2,n/a,match
376,65,1/8,244,28,3,0,repetition
377,69,1/8,245,28 1/8,3,n/a,ornamentation
378,58,1/16,246,28 1/4,2,n/a,match
379,67,1/16,246,28 1/4,3,2,adaptation
380,65,1/16,247,28 5/16,3,n/a,ornamentation
381,64,1/16,248,28 3/8,3,0,repetition
382,62,1/16,249,28 7/16,3,n/a,ornamentation
383,48,3/16,250,28 1/2,5,n/a,match
384,60,3/16,250,28 1/2,2,n/a,match
385,64,3/16,250,28 1/2,3,n/a,match
386,67,3/16,250,28 1/2,0,n/a,match
387,65,1/16,251,28 11/16,0,n/a,ornamentation
388,64,1/16,252,28 3/4,0,n/a,ornamentation
389,65,1/16,253,28 13/16,0,n/a,ornamentation
390,67,1/16,254,28 7/8,0,n/a,ornamentation
391,69,1/16,255,28 15/16,0,n/a,ornamentation
392,55,1/4,256,29,1 and 5,n/a,match
393,58,1/4,256,29,2,n/a,match
394,62,1/4,256,29,3,n/a,match
395,70,1/4,256,29,0,n/a,match
396,43,1/4,257,29 1/4,5,12,adaptation
397,55,1/4,258,29 1/2,5,0,repetition
398,58,1/4,258,29 1/2,2,0,repetition
399,62,1/4,258,29 1/2,1,n/a,match
400,70,1/4,258,29 1/2,0,0,repetition
401,55,1/4,259,29 3/4,5,n/a,match
402,70,1/4,259,29 3/4,0,n/a,match
403,53,1/8,260,30,5,n/a,match
404,62,1/8,260,30,3,0,repetition
405,69,1/8,260,30,0,n/a,match
406,67,1/16,261,30 1/8,0,n/a,ornamentation
407,69,1/16,262,30 3/16,0,n/a,ornamentation
408,55,1/8,263,30 1/4,5,n/a,match
409,62,1/8,263,30 1/4,1,n/a,match
410,67,1/8,263,30 1/4,0,n/a,match
411,65,1/16,264,30 3/8,0,n/a,ornamentation
412,67,1/16,265,30 7/16,0,n/a,ornamentation
413,53,1/8,266,30 1/2,5,n/a,match
414,62,1/8,266,30 1/2,1,n/a,match
415,69,1/8,266,30 1/2,0,n/a,match
416,67,1/16,267,30 5/8,0,n/a,ornamentation
417,69,1/16,268,30 11/16,0,n/a,ornamentation
418,55,1/8,269,30 3/4,5,n/a,match
419,70,1/8,269,30 3/4,0,n/a,match
420,67,1/16,270,30 7/8,0,n/a,ornamentation
421,69,1/16,271,30 15/16,0,n/a,ornamentation
422,55,1/8,272,31,5,0,repetition
423,62,1/8,272,31,1,n/a,match
424,70,1/8,272,31,0,0,repetition
425,53,1/8,273,31 1/8,5,n/a,match
426,69,1/8,273,31 1/8,0,n/a,match
427,52,1/8,274,31 1/4,5,n/a,match
428,62,1/8,274,31 1/4,1,n/a,match
429,67,1/8,274,31 1/4,0,n/a,match
430,50,1/8,275,31 3/8,5,n/a,match
431,65,1/8,275,31 3/8,0,n/a,match
432,52,3/16,276,31 1/2,5,n/a,match
433,60,3/16,276,31 1/2,1,n/a,match
434,67,3/16,276,31 1/2,0,n/a,match
435,62,1/16,277,31 11/16,1,n/a,ornamentation
436,64,1/16,278,31 3/4,1,n/a,ornamentation
437,62,1/16,279,31 13/16,1,n/a,ornamentation
438,64,1/16,280,31 7/8,1,n/a,ornamentation
439,60,1/16,281,31 15/16,1,n/a,ornamentation
440,50,3/16,282,32,5,n/a,match
441,62,3/16,282,32,1,n/a,match
442,65,3/16,282,32,0,n/a,match
443,64,1/16,283,32 3/16,0,n/a,ornamentation
444,62,1/16,284,32 1/4,0,n/a,ornamentation
445,64,1/16,285,32 5/16,0,n/a,ornamentation
446,65,1/16,286,32 3/8,0,n/a,ornamentation
447,67,1/16,287,32 7/16,0,n/a,ornamentation
448,50,1/8,288,32 1/2,5,0,repetition
449,57,1/8,288,32 1/2,4,n/a,match
450,62,1/8,288,32 1/2,3,0,repetition
451,65,1/8,288,32 1/2,0,0,repetition
452,57,1/16,289,32 5/8,4,n/a,ornamentation
453,58,1/16,290,32 11/16,4,n/a,ornamentation
454,60,1/16,291,32 3/4,4,n/a,ornamentation
455,58,1/16,292,32 13/16,4,n/a,ornamentation
456,60,1/32,293,32 7/8,4,n/a,ornamentation
457,58,1/32,294,32 29/32,4,n/a,ornamentation
458,60,1/32,295,32 15/16,4,n/a,ornamentation
459,57,1/32,296,32 31/32,4,n/a,ornamentation
460,55,1/4,297,33,2,n/a,match
461,58,1/4,297,33,4,n/a,match
462,55,1/4,298,33 1/4,5,n/a,match
463,55,1/4,299,33 1/2,5,n/a,match
464,58,1/4,299,33 1/2,4,0,repetition
465,62,1/4,299,33 1/2,2,n/a,match
466,58,1/8,300,33 3/4,4,n/a,match
467,55,1/8,301,33 7/8,5,n/a,match
468,53,1/4,302,34,5,n/a,match
469,57,1/4,302,34,4,n/a,match
470,62,1/4,302,34,3,0,repetition
471,55,1/4,303,34 1/4,4 and 5,n/a,match
472,62,1/4,303,34 1/4,2,n/a,match
473,53,1/4,304,34 1/2,5,n/a,match
474,57,1/4,304,34 1/2,4,n/a,match
475,62,1/4,304,34 1/2,2,n/a,match
476,55,1/16,305,34 3/4,5,n/a,match
477,58,1/16,305,34 3/4,4,n/a,match
478,57,1/16,306,34 13/16,4,n/a,ornamentation
479,58,1/32,307,34 7/8,4,n/a,ornamentation
480,57,1/32,308,34 29/32,4,n/a,ornamentation
481,58,1/32,309,34 15/16,4,n/a,ornamentation
482,60,1/32,310,34 31/32,4,n/a,ornamentation
483,55,1/8,311,35,5,0,repetition
484,58,1/8,311,35,4,0,repetition
485,62,1/8,311,35,2,n/a,match
486,53,1/8,312,35 1/8,5,n/a,match
487,57,1/8,312,35 1/8,4,n/a,match
488,52,1/8,313,35 1/4,5,n/a,match
489,55,1/8,313,35 1/4,4,n/a,match
490,62,1/8,313,35 1/4,2,n/a,match
491,50,1/8,314,35 3/8,5,n/a,match
492,53,1/8,314,35 3/8,4,n/a,match
493,52,1/8,315,35 1/2,5,n/a,match
494,55,1/8,315,35 1/2,4,n/a,match
495,60,1/8,315,35 1/2,2,n/a,match
496,64,1/8,315,35 1/2,3,n/a,match
497,62,1/16,316,35 5/8,3,n/a,ornamentation
498,60,1/16,317,35 11/16,3,n/a,ornamentation
499,59,1/16,318,35 3/4,3,n/a,ornamentation
500,60,1/16,319,35 13/16,3,n/a,ornamentation
501,62,1/16,320,35 7/8,3,n/a,ornamentation
502,64,1/16,321,35 15/16,3,n/a,ornamentation
503,50,1/4,322,36,1 and 5,n/a,match
504,57,1/4,322,36,4,2,adaptation
505,62,1/4,322,36,2,n/a,match
506,65,1/4,322,36,3,n/a,match
507,50,1/4,323,36 1/4,5,n/a,match
508,50,1/4,324,36 1/2,5,n/a,match
509,53,1/4,324,36 1/2,4,0,repetition
510,57,1/4,324,36 1/2,1,n/a,match
511,65,1/4,324,36 1/2,3,0,repetition
512,50,1/8,325,36 3/4,2,n/a,match
513,65,1/8,325,36 3/4,3,n/a,match
514,50,1/8,326,36 7/8,5,n/a,match
515,48,1/4,327,37,5,n/a,match
516,52,1/4,327,37,2,n/a,match
517,57,1/4,327,37,1,0,repetition
518,64,1/4,327,37,3,n/a,match
519,50,1/4,328,37 1/4,5,n/a,match
520,53,1/4,328,37 1/4,2,n/a,match
521,57,1/4,328,37 1/4,1,n/a,match
522,62,1/4,328,37 1/4,3,n/a,match
523,48,1/8,329,37 1/2,5,n/a,match
524,52,1/8,329,37 1/2,2,n/a,match
525,57,1/8,329,37 1/2,1,n/a,match
526,64,1/8,329,37 1/2,3,n/a,match
527,62,1/16,330,37 5/8,3,n/a,ornamentation
528,64,1/16,331,37 11/16,3,n/a,ornamentation
529,50,1/8,332,37 3/4,2 and 5,n/a,match
530,65,1/8,332,37 3/4,3,n/a,match
531,64,1/16,333,37 7/8,3,n/a,ornamentation
532,67,1/16,334,37 15/16,3,n/a,ornamentation
533,50,1/8,335,38,5,0,repetition
534,53,1/8,335,38,2,n/a,match
535,57,1/8,335,38,1,n/a,match
536,65,1/8,335,38,3,0,repetition
537,48,1/8,336,38 1/8,5,n/a,match
538,64,1/8,336,38 1/8,3,n/a,match
539,46,1/8,337,38 1/4,5,n/a,match
540,57,1/8,337,38 1/4,1,n/a,match
541,62,1/8,337,38 1/4,3,n/a,match
542,45,1/8,338,38 3/8,5,n/a,match
543,60,1/8,338,38 3/8,3,n/a,match
544,46,1/8,339,38 1/2,5,n/a,match
545,50,1/8,339,38 1/2,2,n/a,match
546,55,1/8,339,38 1/2,1,n/a,match
547,62,1/8,339,38 1/2,3,n/a,match
548,53,1/16,340,38 5/8,1,n/a,ornamentation
549,55,1/16,341,38 11/16,1,n/a,ornamentation
550,57,1/16,342,38 3/4,1,n/a,ornamentation
551,55,1/16,343,38 13/16,1,n/a,ornamentation
552,57,1/32,344,38 7/8,1,n/a,ornamentation
553,55,1/32,345,38 29/32,1,n/a,ornamentation
554,53,1/32,346,38 15/16,1,n/a,ornamentation
555,55,1/32,347,38 31/32,1,n/a,ornamentation
556,45,3/16,348,39,5,n/a,match
