note,pitch,duration,chord,bar,mapped voice,cost,category
498,67,1/16,328,46 3/8,0,n/a,ornamentation
499,69,1/16,329,46 7/16,0,n/a,ornamentation
500,70,1/4,330,46 1/2,0,n/a,match
501,55,1/4,331,46 3/4,2,n/a,match
502,62,1/4,331,46 3/4,1,n/a,match
503,50,1/8,332,47,3,n/a,match
504,57,1/8,332,47,2,n/a,match
505,65,1/8,332,47,1,n/a,match
506,67,1/8,333,47 1/8,1,n/a,ornamentation
507,65,1/8,334,47 1/4,1,0,repetition
508,63,1/8,335,47 3/8,1,n/a,ficta
509,55,1/8,336,47 1/2,3,n/a,match
510,62,1/8,336,47 1/2,1,n/a,match
511,60,1/8,337,47 5/8,1,n/a,match
512,58,1/4,338,47 3/4,2,0,repetition
513,62,1/4,338,47 3/4,1,n/a,match
514,67,1/4,338,47 3/4,0,n/a,match
515,70,1/4,339,48,0,n/a,match
516,55,1/8,340,48 1/4,2,n/a,match
517,62,1/8,340,48 1/4,1,n/a,match
518,64,1/8,341,48 3/8,1,n/a,match
519,50,1/4,342,48 1/2,3,n/a,match
520,57,1/4,342,48 1/2,2,n/a,match
521,65,1/4,342,48 1/2,1,n/a,match
522,53,1/4,343,48 3/4,2,n/a,match
523,55,1/4,344,49,3,n/a,match
524,58,1/4,344,49,2,n/a,match
525,67,1/4,344,49,1,2,adaptation
526,69,1/16,345,49 1/4,0,1,adaptation
527,67,1/16,346,49 5/16,0,n/a,ornamentation
528,65,1/16,347,49 3/8,0,n/a,ornamentation
529,67,1/16,348,49 7/16,0,n/a,ornamentation
530,50,1/4,349,49 1/2,3,n/a,match
531,53,1/4,349,49 1/2,2,5,adaptation
532,69,1/4,349,49 1/2,0,n/a,match
533,55,1/4,350,49 3/4,2 and 3,n/a,match
534,62,1/4,350,49 3/4,1,n/a,match
535,70,1/4,350,49 3/4,0,n/a,match
536,53,1/4,351,50,3,n/a,match
537,57,1/4,351,50,2,n/a,match
538,69,1/4,351,50,0,n/a,match
539,55,1/4,352,50 1/4,3,n/a,match
540,58,1/4,352,50 1/4,2,n/a,match
541,67,1/4,352,50 1/4,0,n/a,match
542,53,1/4,353,50 1/2,3,n/a,match
543,57,1/4,353,50 1/2,2,n/a,match
544,72,1/4,353,50 1/2,0,n/a,match
545,72,1/8,354,50 3/4,0,0,repetition
546,70,1/8,355,50 7/8,0,n/a,ornamentation
547,57,1/4,356,51,2,n/a,match
548,72,1/4,356,51,0,0,repetition
549,70,1/8,357,51 1/4,0,n/a,match
550,69,1/8,358,51 3/8,0,n/a,match
551,55,1/4,359,51 1/2,2 and 3,n/a,match
552,58,1/4,359,51 1/2,1,n/a,match
553,70,1/4,359,51 1/2,0,n/a,match
554,52,1/4,360,51 3/4,3,n/a,match
555,67,1/4,360,51 3/4,0,n/a,match
556,53,1/4,361,52,3,n/a,match
557,69,1/4,361,52,0,n/a,match
558,55,1/4,362,52 1/4,2 and 3,n/a,match
559,62,1/4,362,52 1/4,1,n/a,match
560,70,1/4,362,52 1/4,0,n/a,match
561,53,1/4,363,52 1/2,3,n/a,match
562,57,1/4,363,52 1/2,2,n/a,match
563,69,1/4,363,52 1/2,0,n/a,match
564,55,1/4,364,52 3/4,3,n/a,match
565,58,1/4,364,52 3/4,2,n/a,match
566,67,1/4,364,52 3/4,0,n/a,match
567,50,1/4,365,53,3,n/a,match
568,57,1/4,365,53,2,n/a,match
569,65,1/4,365,53,0,n/a,match
570,51,1/4,366,53 1/4,3,n/a,match
571,55,1/4,366,53 1/4,2,n/a,match
572,67,1/4,366,53 1/4,0,n/a,match
573,50,1/16,367,53 1/2,3,n/a,match
574,57,1/16,367,53 1/2,2,n/a,match
