note,pitch,duration,chord,bar,mapped voice,cost,category
946,69,1/2,507,68 3/2,0,n/a,match
947,53,1/4,508,69,1,n/a,match
948,62,1/4,508,69,3,n/a,match
949,65,1/4,508,69,0,n/a,match
950,52,1/4,509,69 1/4,4,n/a,ornamentation
951,50,1/4,510,69 1/2,5,0,repetition
952,53,1/4,510,69 1/2,4,0,repetition
953,62,1/4,510,69 1/2,3,0,repetition
954,65,1/4,510,69 1/2,0,0,repetition
955,55,1/4,511,69 3/4,1,n/a,match
956,45,1/1,512,69 1/1,5,n/a,match
957,57,1/1,512,69 1/1,1,n/a,match
958,61,1/1,512,69 1/1,3,n/a,ficta
959,64,1/1,512,69 1/1,0,n/a,match
960,55,1/4,513,70,4,n/a,match
961,59,1/4,513,70,2,n/a,ficta
962,43,1/8,514,70 1/4,3,n/a,ornamentation
963,57,1/8,515,70 3/8,3,n/a,ornamentation
964,59,1/8,516,70 1/2,3,1,adaptation
965,60,1/8,517,70 5/8,2,n/a,ornamentation
966,62,1/8,518,70 3/4,2,n/a,ornamentation
967,59,1/8,519,70 7/8,2,n/a,ornamentation
968,45,1/4,520,70 1/1,5,n/a,match
969,53,1/4,520,70 1/1,4,n/a,match
970,60,1/4,520,70 1/1,2,n/a,match
971,50,1/4,521,70 5/4,4,n/a,ornamentation
972,45,1/4,522,70 3/2,5,0,repetition
973,52,1/4,522,70 3/2,4,1,adaptation
974,60,1/4,522,70 3/2,3,0,repetition
975,53,1/4,523,70 7/4,4,n/a,ornamentation
976,43,1/4,524,71,5,n/a,match
977,55,1/4,524,71,4,n/a,match
978,59,1/4,524,71,2,n/a,ficta
979,62,1/4,525,71 1/4,3,n/a,ornamentation
980,43,1/4,526,71 1/2,5,0,repetition
981,55,1/4,526,71 1/2,4,0,repetition
982,60,1/4,526,71 1/2,3,0,repetition
983,59,1/4,527,71 3/4,2,n/a,ornamentation
984,52,1/4,528,71 1/1,1,n/a,match
985,57,1/4,528,71 1/1,4,n/a,match
986,60,1/4,528,71 1/1,2,n/a,match
987,48,1/4,529,71 5/4,1,n/a,ornamentation
988,55,1/4,530,71 3/2,1,n/a,ornamentation
989,53,1/4,531,71 7/4,1,n/a,ornamentation
990,48,1/2,532,72,5,0,repetition
991,52,1/2,532,72,1,0,repetition
992,57,1/2,532,72,4,0,repetition
993,60,1/2,532,72,3,0,repetition
994,43,1/2,533,72 1/2,5,n/a,match
995,50,1/2,533,72 1/2,1,n/a,match
996,55,1/2,533,72 1/2,4,n/a,match
997,59,1/2,533,72 1/2,2,n/a,ficta
998,43,1/1,534,72 1/1,5,n/a,match
999,50,1/1,534,72 1/1,1,n/a,match
1000,55,1/1,534,72 1/1,4,n/a,match
1001,59,1/1,534,72 1/1,2,n/a,ficta
1002,50,1/8,535,73,1,n/a,match
1003,62,1/8,535,73,3,n/a,match
1004,64,1/8,536,73 1/8,0,n/a,ornamentation
1005,66,1/8,537,73 1/4,0,n/a,ornamentation
1006,67,1/8,538,73 3/8,0,n/a,ornamentation
1007,66,1/8,539,73 1/2,0,n/a,ficta
1008,69,1/8,540,73 5/8,0,n/a,ornamentation
1009,67,1/8,541,73 3/4,0,n/a,ornamentation
1010,66,1/8,542,73 7/8,0,n/a,ornamentation
1011,52,1/4,543,73 1/1,1,n/a,match
1012,60,1/4,543,73 1/1,3,n/a,match
1013,67,1/4,543,73 1/1,0,n/a,match
1014,55,1/4,544,73 5/4,2,n/a,ornamentation
1015,57,1/4,545,73 3/2,2,1,adaptation
1016,67,1/4,545,73 3/2,0,0,repetition
1017,55,1/4,546,73 7/4,1,n/a,ornamentation
1018,50,1/4,547,74,1,n/a,match
1019,62,1/4,547,74,3,n/a,match
1020,66,1/4,547,74,0,n/a,ficta
1021,55,1/4,548,74 1/4,2,n/a,ornamentation
1022,50,1/4,549,74 1/2,1,0,repetition
1023,57,1/4,549,74 1/2,2,n/a,match
1024,62,1/4,549,74 1/2,3,0,repetition
1025,66,1/4,550,74 3/4,0,n/a,ornamentation
1026,55,1/1,551,74 1/1,1,n/a,match
1027,58,1/1,551,74 1/1,2,n/a,match
1028,64,1/1,551,74 1/1,3,n/a,match
1029,67,1/1,551,74 1/1,0,n/a,match
1030,55,1/2,552,75,4,0,repetition
1031,58,1/2,552,75,2,0,repetition
1032,64,1/2,552,75,3,0,repetition
1033,67,1/2,552,75,0,0,repetition
